Image Name,Healthy (true/false),How Healthy? (1-10),Lighting Conditions (sun/partial/shade),
grass (2699).jpg,TRUE,5,partial,
grass (2700).jpg,FALSE,4,partial,
grass (2701).jpg,FALSE,4,partial,
grass (2702).jpg,TRUE,5,partial,
grass (2703).jpg,TRUE,5,partial,
grass (2704).jpg,TRUE,5,partial,
grass (2705).jpg,TRUE,7,partial,
grass (2706).jpg,TRUE,8,partial,
grass (2707).jpg,TRUE,7,partial,
grass (2708).jpg,TRUE,6,partial,
grass (2709).jpg,TRUE,7,partial,
grass (2710).jpg,TRUE,7,partial,
grass (2711).jpg,TRUE,8,partial,
grass (2712).jpg,TRUE,7,partial,
grass (2713).jpg,TRUE,6,partial,
grass (2714).jpg,TRUE,7,partial,
grass (2715).jpg,TRUE,6,partial,
grass (2716).jpg,TRUE,7,partial,
grass (2717).jpg,TRUE,6,partial,
grass (2718).jpg,TRUE,5,partial,
grass (2719).jpg,TRUE,7,partial,
grass (2720).jpg,TRUE,7,shade,
grass (2721).jpg,TRUE,7,partial,
grass (2722).jpg,TRUE,7,partial,
grass (2723).jpg,TRUE,7,partial,
grass (2724).jpg,TRUE,6,shade,
grass (2725).jpg,TRUE,7,shade,
grass (2726).jpg,TRUE,5,partial,
grass (2727).jpg,TRUE,6,partial,
grass (2728).jpg,TRUE,6,partial,
grass (2729).jpg,TRUE,7,partial,
grass (2730).jpg,TRUE,5,partial,
grass (2731).jpg,TRUE,5,partial,
grass (2732).jpg,TRUE,7,shade,
grass (2733).jpg,TRUE,7,shade,
grass (2734).jpg,TRUE,6,partial,
grass (2735).jpg,TRUE,6,partial,
grass (2736).jpg,TRUE,7,partial,
grass (2737).jpg,TRUE,7,partial,
grass (2738).jpg,TRUE,7,partial,
grass (2739).jpg,TRUE,5,partial,
grass (2740).jpg,TRUE,6,partial,
grass (2741).jpg,TRUE,7,partial,
grass (2742).jpg,TRUE,6,partial,
grass (2743).jpg,TRUE,5,partial,
grass (2744).jpg,TRUE,5,partial,
grass (2745).jpg,TRUE,7,partial,
grass (2746).jpg,TRUE,8,partial,
grass (2747).jpg,TRUE,7,partial,
grass (2748).jpg,TRUE,7,partial,
grass (2749).jpg,TRUE,6,sun,
grass (2750).jpg,TRUE,6,partial,
grass (2751).jpg,TRUE,7,partial,
grass (2752).jpg,TRUE,8,partial,
grass (2753).jpg,TRUE,8,partial,
grass (2754).jpg,TRUE,7,partial,
grass (2755).jpg,TRUE,7,partial,
grass (2756).jpg,TRUE,7,partial,
grass (2757).jpg,TRUE,6,partial,
grass (2758).jpg,TRUE,5,partial,
grass (2759).jpg,TRUE,5,sun,
grass (2760).jpg,TRUE,5,sun,
grass (2761).jpg,TRUE,5,sun,
grass (2762).jpg,TRUE,5,sun,
grass (2763).jpg,TRUE,5,sun,
grass (2764).jpg,FALSE,4,partial,
grass (2765).jpg,FALSE,4,partial,
grass (2766).jpg,FALSE,4,partial,
grass (2767).jpg,FALSE,4,sun,
grass (2768).jpg,TRUE,5,partial,
grass (2769).jpg,FALSE,3,sun,
grass (2770).jpg,FALSE,2,sun,
grass (2771).jpg,FALSE,3,sun,
grass (2772).jpg,FALSE,3,sun,
grass (2773).jpg,FALSE,4,sun,
grass (2774).jpg,TRUE,5,sun,
grass (2775).jpg,TRUE,5,sun,
grass (2776).jpg,TRUE,5,sun,
grass (2777).jpg,FALSE,4,sun,
grass (2778).jpg,FALSE,4,sun,
grass (2779).jpg,TRUE,5,sun,
grass (2780).jpg,FALSE,3,sun,
grass (2781).jpg,TRUE,5,sun,
grass (2782).jpg,FALSE,4,sun,
grass (2783).jpg,FALSE,4,sun,
grass (2784).jpg,FALSE,4,sun,
grass (2785).jpg,FALSE,3,sun,
grass (2786).jpg,FALSE,4,sun,
grass (2787).jpg,TRUE,5,sun,
grass (2788).jpg,TRUE,5,sun,
grass (2789).jpg,TRUE,5,sun,
grass (2790).jpg,TRUE,5,sun,
grass (2791).jpg,TRUE,5,sun,
grass (2792).jpg,FALSE,4,sun,
grass (2793).jpg,FALSE,4,sun,
grass (2794).jpg,FALSE,4,sun,
grass (2795).jpg,FALSE,4,sun,
grass (2796).jpg,TRUE,6,sun,
grass (2797).jpg,TRUE,7,partial,
grass (2798).jpg,TRUE,7,partial,
grass (2799).jpg,TRUE,7,partial,
grass (2800).jpg,TRUE,5,partial,
grass (2801).jpg,TRUE,6,partial,
grass (2802).jpg,TRUE,7,partial,
grass (2803).jpg,TRUE,7,partial,
grass (2804).jpg,TRUE,5,partial,
grass (2805).jpg,TRUE,5,partial,
grass (2806).jpg,TRUE,,shade,
grass (2807).jpg,TRUE,6,partial,
grass (2808).jpg,TRUE,7,partial,
grass (2809).jpg,TRUE,7,partial,
grass (2810).jpg,TRUE,8,partial,
grass (2811).jpg,TRUE,7,partial,
grass (2812).jpg,TRUE,6,partial,
grass (2813).jpg,TRUE,8,sun,
grass (2814).jpg,TRUE,8,sun,
grass (2815).jpg,TRUE,7,sun,
grass (2816).jpg,TRUE,7,sun,
grass (2817).jpg,TRUE,7,sun,
grass (2818).jpg,TRUE,7,sun,
grass (2819).jpg,TRUE,6,sun,
grass (2820).jpg,TRUE,5,sun,
grass (2821).jpg,TRUE,6,sun,
grass (2822).jpg,TRUE,5,partial,
grass (2823).jpg,TRUE,5,partial,
grass (2824).jpg,FALSE,4,partial,
grass (2825).jpg,FALSE,4,partial,
grass (2826).jpg,TRUE,5,partial,
grass (2827).jpg,TRUE,5,partial,
grass (2828).jpg,TRUE,5,sun,
grass (2829).jpg,FALSE,4,partial,
grass (2830).jpg,FALSE,4,partial,
grass (2831).jpg,FALSE,3,shade,
grass (2832).jpg,FALSE,3,shade,
grass (2833).jpg,FALSE,3,shade,
grass (2834).jpg,FALSE,2,shade,
grass (2835).jpg,FALSE,2,shade,
grass (2836).jpg,FALSE,1,shade,
grass (2837).jpg,FALSE,1,shade,
grass (2838).jpg,FALSE,2,sun,
grass (2839).jpg,FALSE,3,sun,
grass (2840).jpg,FALSE,2,sun,
grass (2841).jpg,FALSE,1,sun,
grass (2842).jpg,FALSE,1,sun,
grass (2843).jpg,FALSE,1,sun,
grass (2844).jpg,FALSE,1,sun,
grass (2845).jpg,FALSE,1,sun,
grass (2846).jpg,FALSE,1,sun,
grass (2847).jpg,FALSE,2,sun,
grass (2848).jpg,FALSE,3,sun,
grass (2849).jpg,FALSE,3,sun,
grass (2850).jpg,FALSE,4,sun,
grass (2851).jpg,TRUE,5,sun,
grass (2852).jpg,TRUE,6,sun,
grass (2853).jpg,TRUE,7,sun,
grass (2854).jpg,TRUE,5,sun,
grass (2855).jpg,TRUE,5,sun,
grass (2856).jpg,TRUE,5,sun,
grass (2857).jpg,TRUE,5,sun,
grass (2858).jpg,FALSE,3,sun,
grass (2859).jpg,FALSE,3,sun,
grass (2860).jpg,FALSE,2,sun,
grass (2861).jpg,FALSE,2,sun,
grass (2862).jpg,FALSE,3,sun,
grass (2863).jpg,FALSE,2,sun,
grass (2864).jpg,FALSE,2,sun,
grass (2865).jpg,FALSE,1,sun,
grass (2866).jpg,FALSE,1,sun,
grass (2867).jpg,FALSE,2,sun,
grass (2868).jpg,FALSE,2,sun,
grass (2869).jpg,FALSE,2,partial,
grass (2870).jpg,FALSE,1,sun,
grass (2871).jpg,FALSE,3,sun,
grass (2872).jpg,TRUE,8,sun,
grass (2873).jpg,TRUE,7,sun,
grass (2874).jpg,TRUE,7,sun,
grass (2875).jpg,TRUE,7,sun,
grass (2876).jpg,TRUE,6,sun,
grass (2877).jpg,TRUE,7,sun,
grass (2878).jpg,TRUE,6,partial,
grass (2879).jpg,TRUE,7,partial,
grass (2880).jpg,TRUE,7,partial,
grass (2881).jpg,TRUE,6,partial,
grass (2882).jpg,TRUE,5,partial,
grass (2883).jpg,TRUE,5,partial,
grass (2884).jpg,TRUE,5,partial,
grass (2885).jpg,TRUE,5,partial,
grass (2886).jpg,FALSE,4,partial,
grass (2887).jpg,FALSE,4,partial,
grass (2888).jpg,FALSE,4,partial,
grass (2889).jpg,TRUE,5,partial,
grass (2890).jpg,TRUE,5,partial,
grass (2891).jpg,TRUE,5,partial,
grass (2892).jpg,TRUE,5,shade,
grass (2893).jpg,TRUE,7,shade,
grass (2894).jpg,TRUE,6,partial,
grass (2895).jpg,TRUE,7,partial,
grass (2896).jpg,TRUE,6,partial,
grass (2897).jpg,TRUE,5,partial,
grass (2898).jpg,TRUE,5,partial,
grass (2899).jpg,TRUE,6,partial,
grass (2900).jpg,TRUE,6,partial,
grass (2901).jpg,TRUE,5,partial,
grass (2902).jpg,FALSE,4,partial,
grass (2903).jpg,FALSE,4,partial,
grass (2904).jpg,FALSE,4,partial,
grass (2905).jpg,FALSE,3,partial,
grass (2906).jpg,FALSE,3,partial,
grass (2907).jpg,TRUE,7,sun,
grass (2908).jpg,TRUE,7,sun,
grass (2909).jpg,TRUE,7,sun,
grass (2910).jpg,TRUE,6,sun,
grass (2911).jpg,TRUE,7,sun,
grass (2912).jpg,TRUE,6,sun,
grass (2913).jpg,TRUE,7,sun,
grass (2914).jpg,TRUE,6,sun,
grass (2915).jpg,TRUE,7,sun,
grass (2916).jpg,TRUE,7,sun,
grass (2917).jpg,TRUE,6,sun,
grass (2918).jpg,TRUE,7,sun,
grass (2919).jpg,TRUE,7,sun,
grass (2920).jpg,TRUE,6,sun,
grass (2921).jpg,TRUE,6,sun,
grass (2922).jpg,TRUE,6,sun,
grass (2923).jpg,TRUE,5,sun,
grass (2924).jpg,TRUE,6,sun,
grass (2925).jpg,TRUE,6,sun,
grass (2926).jpg,TRUE,6,sun,
grass (2927).jpg,TRUE,7,sun,
grass (2928).jpg,TRUE,7,sun,
grass (2929).jpg,TRUE,6,sun,
grass (2930).jpg,TRUE,6,sun,
grass (2931).jpg,TRUE,6,sun,
grass (2932).jpg,TRUE,6,sun,
grass (2933).jpg,TRUE,6,sun,
grass (2934).jpg,TRUE,7,sun,
grass (2935).jpg,TRUE,6,sun,
grass (2936).jpg,TRUE,6,sun,
grass (2937).jpg,TRUE,5,sun,
grass (2938).jpg,TRUE,6,sun,
grass (2939).jpg,TRUE,6,sun,
grass (2940).jpg,TRUE,5,sun,
grass (2941).jpg,TRUE,6,sun,
grass (2942).jpg,TRUE,6,sun,
grass (2943).jpg,TRUE,7,sun,
grass (2944).jpg,TRUE,6,sun,
grass (2945).jpg,TRUE,6,sun,
grass (2946).jpg,TRUE,7,sun,
grass (2947).jpg,TRUE,7,sun,
grass (2948).jpg,TRUE,7,sun,
grass (2949).jpg,TRUE,6,sun,
grass (2950).jpg,TRUE,5,sun,
grass (2951).jpg,TRUE,5,sun,
grass (2952).jpg,TRUE,5,sun,
grass (2953).jpg,TRUE,6,sun,
grass (2954).jpg,TRUE,5,sun,
grass (2955).jpg,TRUE,7,sun,
grass (2956).jpg,TRUE,5,sun,
grass (2957).jpg,TRUE,6,sun,
grass (2958).jpg,TRUE,5,sun,
grass (2959).jpg,TRUE,5,sun,
grass (2960).jpg,TRUE,5,sun,
grass (2961).jpg,TRUE,5,sun,
grass (2962).jpg,TRUE,5,sun,
grass (2963).jpg,TRUE,6,sun,
grass (2964).jpg,TRUE,5,sun,
grass (2965).jpg,TRUE,6,sun,
grass (2966).jpg,TRUE,6,sun,
grass (2967).jpg,TRUE,7,sun,
grass (2968).jpg,TRUE,7,sun,
grass (2969).jpg,TRUE,7,sun,
grass (2970).jpg,TRUE,8,sun,
grass (2971).jpg,TRUE,8,partial,
grass (2972).jpg,TRUE,8,sun,
grass (2973).jpg,TRUE,8,sun,
grass (2974).jpg,TRUE,8,sun,
grass (2975).jpg,TRUE,7,sun,
grass (2976).jpg,TRUE,7,sun,
grass (2977).jpg,TRUE,7,partial,
grass (2978).jpg,TRUE,5,partial,
grass (2979).jpg,TRUE,6,partial,
grass (2980).jpg,TRUE,6,partial,
grass (2981).jpg,TRUE,5,partial,
grass (2982).jpg,TRUE,5,partial,
grass (2983).jpg,TRUE,6,partial,
grass (2984).jpg,TRUE,5,partial,
grass (2985).jpg,TRUE,6,partial,
grass (2986).jpg,TRUE,5,partial,
grass (2987).jpg,TRUE,5,partial,
grass (2988).jpg,TRUE,5,partial,
grass (2989).jpg,TRUE,5,partial,
grass (2990).jpg,TRUE,5,partial,
grass (2991).jpg,TRUE,5,partial,
grass (2992).jpg,FALSE,4,partial,
grass (2993).jpg,FALSE,4,partial,
grass (2994).jpg,FALSE,4,partial,
grass (2995).jpg,TRUE,5,partial,
grass (2996).jpg,TRUE,5,partial,
grass (2997).jpg,TRUE,5,partial,
grass (2998).jpg,TRUE,5,partial,
grass (2999).jpg,TRUE,5,partial,
grass (3000).jpg,TRUE,7,partial,
grass (3001).jpg,TRUE,5,partial,
grass (3002).jpg,FALSE,2,sun,
grass (3003).jpg,FALSE,3,sun,
grass (3004).jpg,FALSE,4,partial,
grass (3005).jpg,TRUE,5,sun,
grass (3006).jpg,TRUE,5,partial,
grass (3007).jpg,TRUE,5,partial,
grass (3008).jpg,TRUE,6,sun,
grass (3009).jpg,TRUE,5,partial,
grass (3010).jpg,TRUE,5,partial,
grass (3011).jpg,TRUE,5,partial,
grass (3012).jpg,TRUE,5,partial,
grass (3013).jpg,TRUE,5,partial,
grass (3014).jpg,FALSE,4,partial,
grass (3015).jpg,TRUE,5,partial,
grass (3016).jpg,TRUE,5,sun,
grass (3017).jpg,TRUE,5,partial,
grass (3018).jpg,TRUE,5,partial,
grass (3019).jpg,TRUE,5,partial,
grass (3020).jpg,TRUE,7,partial,
grass (3021).jpg,TRUE,6,partial,
grass (3022).jpg,TRUE,6,partial,
grass (3023).jpg,TRUE,6,partial,
grass (3024).jpg,TRUE,5,partial,
grass (3025).jpg,TRUE,6,partial,
grass (3026).jpg,TRUE,6,partial,
grass (3027).jpg,TRUE,7,partial,
grass (3028).jpg,TRUE,5,partial,
grass (3029).jpg,TRUE,5,sun,
grass (3030).jpg,TRUE,6,sun,
grass (3031).jpg,TRUE,7,sun,
grass (3032).jpg,TRUE,6,sun,
grass (3033).jpg,TRUE,7,sun,
grass (3034).jpg,TRUE,7,sun,
grass (3035).jpg,TRUE,7,sun,
grass (3036).jpg,TRUE,6,sun,
grass (3037).jpg,TRUE,7,sun,
grass (3038).jpg,TRUE,6,sun,
grass (3039).jpg,TRUE,7,partial,
grass (3040).jpg,TRUE,7,partial,
grass (3041).jpg,TRUE,6,partial,
grass (3042).jpg,TRUE,6,partial,
grass (3043).jpg,TRUE,6,partial,
grass (3044).jpg,TRUE,6,partial,
grass (3045).jpg,TRUE,6,partial,
grass (3046).jpg,TRUE,5,partial,
grass (3047).jpg,TRUE,5,partial,
grass (3048).jpg,TRUE,5,partial,
grass (3049).jpg,TRUE,5,partial,
grass (3050).jpg,TRUE,7,partial,
grass (3051).jpg,TRUE,6,partial,
grass (3052).jpg,TRUE,8,partial,
grass (3053).jpg,TRUE,8,partial,
grass (3054).jpg,TRUE,7,partial,
grass (3055).jpg,TRUE,6,partial,
grass (3056).jpg,TRUE,8,partial,
grass (3057).jpg,TRUE,7,partial,
grass (3058).jpg,TRUE,6,partial,
grass (3059).jpg,TRUE,5,partial,
grass (3060).jpg,TRUE,6,partial,
grass (3061).jpg,TRUE,5,shade,
grass (3062).jpg,TRUE,8,partial,
grass (3063).jpg,TRUE,7,partial,
grass (3064).jpg,TRUE,8,partial,
grass (3065).jpg,TRUE,8,partial,
grass (3066).jpg,TRUE,8,partial,
grass (3067).jpg,TRUE,8,partial,
grass (3068).jpg,TRUE,7,partial,
grass (3069).jpg,TRUE,8,sun,
grass (3070).jpg,TRUE,7,sun,
grass (3071).jpg,TRUE,5,sun,
grass (3072).jpg,TRUE,6,sun,
grass (3073).jpg,TRUE,7,sun,
grass (3074).jpg,TRUE,6,sun,
grass (3075).jpg,TRUE,5,sun,
grass (3076).jpg,FALSE,3,sun,
grass (3077).jpg,FALSE,3,sun,
grass (3078).jpg,FALSE,2,sun,
grass (3079).jpg,FALSE,3,sun,
grass (3080).jpg,TRUE,6,sun,
grass (3081).jpg,TRUE,6,sun,
grass (3082).jpg,TRUE,8,sun,
grass (3083).jpg,FALSE,1,sun,
grass (3084).jpg,TRUE,6,sun,
grass (3085).jpg,TRUE,6,sun,
grass (3086).jpg,FALSE,1,partial,
grass (3087).jpg,TRUE,6,sun,
grass (3088).jpg,TRUE,5,sun,
grass (3089).jpg,FALSE,3,shade,
grass (3090).jpg,FALSE,6,sun,
grass (3091).jpg,TRUE,7,sun,
grass (3092).jpg,TRUE,5,sun,
grass (3093).jpg,FALSE,3,shade,
grass (3094).jpg,FALSE,1,sun,
grass (3095).jpg,TRUE,6,sun,
grass (3096).jpg,FALSE,4,shade,
grass (3097).jpg,TRUE,6,partial,
grass (3098).jpg,FALSE,3,sun,
grass (3099).jpg,FALSE,3,sun,
grass (3100).jpg,TRUE,5,sun,
grass (3101).jpg,TRUE,7,sun,
grass (3102).jpg,TRUE,7,sun,
grass (3103).jpg,FALSE,3,shade,
grass (3104).jpg,FALSE,4,shade,
grass (3105).jpg,FALSE,3,shade,
grass (3106).jpg,FALSE,2,partial,
grass (3107).jpg,TRUE,5,shade,
grass (3108).jpg,FALSE,3,sun,
grass (3109).jpg,TRUE,8,sun,
grass (3110).jpg,TRUE,8,sun,
grass (3111).jpg,FALSE,3,sun,
grass (3112).jpg,FALSE,3,sun,
grass (3113).jpg,TRUE,7,partial,
grass (3114).jpg,FALSE,4,partial,
grass (3115).jpg,FALSE,3,sun,
grass (3116).jpg,TRUE,7,partial,
grass (3117).jpg,TRUE,7,partial,
grass (3118).jpg,FALSE,2,partial,
grass (3119).jpg,FALSE,4,sun,
grass (3120).jpg,TRUE,8,sun,
grass (3121).jpg,FALSE,3,sun,
grass (3122).jpg,FALSE,4,sun,
grass (3123).jpg,FALSE,4,sun,
grass (3124).jpg,FALSE,4,sun,
grass (3125).jpg,FALSE,4,sun,
grass (3126).jpg,TRUE,5,sun,
grass (3127).jpg,TRUE,5,sun,
grass (3128).jpg,TRUE,6,sun,
grass (3129).jpg,TRUE,7,sun,
grass (3130).jpg,TRUE,5,sun,
grass (3131).jpg,TRUE,8,sun,
grass (3132).jpg,FALSE,2,sun,
grass (3133).jpg,FALSE,4,sun,
grass (3134).jpg,FALSE,2,sun,
grass (3135).jpg,TRUE,8,sun,
grass (3136).jpg,TRUE,5,sun,
grass (3137).jpg,TRUE,6,sun,
grass (3138).jpg,TRUE,5,sun,
grass (3139).jpg,TRUE,5,sun,
grass (3140).jpg,FALSE,3,sun,
grass (3141).jpg,FALSE,2,shade,
grass (3142).jpg,FALSE,3,partial,
grass (3143).jpg,FALSE,4,sun,
grass (3144).jpg,TRUE,5,sun,
grass (3145).jpg,TRUE,6,partial,
grass (3146).jpg,TRUE,7,sun,
grass (3147).jpg,FALSE,3,sun,
grass (3148).jpg,FALSE,2,sun,
grass (3149).jpg,FALSE,1,shade,
grass (3150).jpg,FALSE,2,shade,
grass (3151).jpg,FALSE,3,shade,
grass (3152).jpg,FALSE,4,sun,
grass (3153).jpg,TRUE,5,sun,
grass (3154).jpg,TRUE,5,sun,
grass (3155).jpg,FALSE,3,sun,
grass (3156).jpg,TRUE,6,sun,
grass (3157).jpg,TRUE,5,sun,
grass (3158).jpg,TRUE,6,sun,
grass (3159).jpg,TRUE,7,sun,
grass (3160).jpg,FALSE,4,sun,
grass (3161).jpg,FALSE,2,sun,
grass (3162).jpg,FALSE,3,sun,
grass (3163).jpg,FALSE,3,partial,
grass (3164).jpg,FALSE,4,sun,
grass (3165).jpg,TRUE,8,sun,
grass (3166).jpg,FALSE,2,sun,
grass (3167).jpg,TRUE,5,sun,
grass (3168).jpg,TRUE,8,sun,
grass (3169).jpg,TRUE,8,sun,
grass (3170).jpg,FALSE,3,sun,
grass (3171).jpg,TRUE,5,sun,
grass (3172).jpg,TRUE,6,sun,
grass (3173).jpg,TRUE,6,sun,
grass (3174).jpg,TRUE,5,sun,
grass (3175).jpg,TRUE,5,sun,
grass (3176).jpg,FALSE,4,partial,
grass (3177).jpg,TRUE,6,partial,
grass (3178).jpg,TRUE,6,sun,
grass (3179).jpg,TRUE,7,sun,
grass (3180).jpg,TRUE,7,sun,
grass (3181).jpg,TRUE,6,sun,
grass (3182).jpg,FALSE,4,sun,
grass (3183).jpg,FALSE,3,sun,
grass (3184).jpg,FALSE,2,sun,
grass (3185).jpg,TRUE,5,sun,
grass (3186).jpg,TRUE,6,sun,
grass (3187).jpg,TRUE,6,sun,
grass (3188).jpg,TRUE,5,sun,
grass (3189).jpg,FALSE,1,sun,
grass (3190).jpg,TRUE,6,sun,
grass (3191).jpg,FALSE,4,sun,
grass (3192).jpg,TRUE,5,sun,
grass (3193).jpg,FALSE,4,sun,
grass (3194).jpg,TRUE,4,sun,
grass (3195).jpg,TRUE,5,sun,
grass (3196).jpg,FALSE,1,sun,
grass (3197).jpg,FALSE,1,sun,
grass (3198).jpg,TRUE,7,sun,
grass (3199).jpg,FALSE,4,sun,
grass (3200).jpg,TRUE,5,partial,
grass (3201).jpg,TRUE,5,partial,
grass (3202).jpg,TRUE,7,sun,
grass (3203).jpg,TRUE,5,sun,
grass (3204).jpg,TRUE,6,sun,
grass (3205).jpg,TRUE,6,sun,
grass (3206).jpg,FALSE,3,shade,
grass (3207).jpg,FALSE,2,shade,
grass (3208).jpg,FALSE,2,shade,
grass (3209).jpg,TRUE,7,sun,
grass (3210).jpg,TRUE,7,sun,
grass (3211).jpg,FALSE,8,sun,
grass (3212).jpg,TRUE,5,sun,
grass (3213).jpg,FALSE,3,sun,
grass (3214).jpg,TRUE,5,sun,
grass (3215).jpg,TRUE,5,sun,
grass (3216).jpg,FALSE,4,sun,
grass (3217).jpg,TRUE,5,sun,
grass (3218).jpg,TRUE,5,sun,
grass (3219).jpg,TRUE,5,sun,
grass (3220).jpg,FALSE,4,sun,
grass (3221).jpg,FALSE,4,sun,
grass (3222).jpg,FALSE,4,sun,
grass (3223).jpg,FALSE,4,sun,
grass (3224).jpg,FALSE,4,sun,
grass (3225).jpg,FALSE,4,sun,
grass (3226).jpg,FALSE,4,sun,
grass (3227).jpg,FALSE,4,sun,
grass (3228).jpg,FALSE,4,sun,
grass (3229).jpg,FALSE,4,sun,
grass (3230).jpg,FALSE,4,sun,
grass (3231).jpg,FALSE,4,sun,
grass (3232).jpg,FALSE,4,sun,
grass (3233).jpg,FALSE,4,sun,
grass (3234).jpg,TRUE,8,partial,
grass (3235).jpg,TRUE,8,sun,
grass (3236).jpg,TRUE,6,partial,
grass (3237).jpg,TRUE,8,partial,
grass (3238).jpg,TRUE,7,partial,
grass (3239).jpg,TRUE,7,sun,
grass (3240).jpg,TRUE,7,sun,
grass (3241).jpg,TRUE,7,sun,
grass (3242).jpg,TRUE,6,partial,
grass (3243).jpg,TRUE,7,partial,
grass (3244).jpg,TRUE,7,partial,
grass (3245).jpg,TRUE,8,sun,
grass (3246).jpg,TRUE,7,partial,
grass (3247).jpg,TRUE,8,shade,
grass (3248).jpg,TRUE,8,partial,
grass (3249).jpg,TRUE,7,sun,
grass (3250).jpg,TRUE,8,sun,
grass (3251).jpg,TRUE,7,partial,
grass (3252).jpg,TRUE,8,sun,
grass (3253).jpg,TRUE,8,partial,
grass (3254).jpg,TRUE,6,partial,
grass (3255).jpg,TRUE,8,partial,
grass (3256).jpg,TRUE,8,partial,
grass (3257).jpg,TRUE,8,partial,
grass (3258).jpg,TRUE,6,sun,
grass (3259).jpg,TRUE,6,partial,
grass (3260).jpg,TRUE,7,partial,
grass (3261).jpg,TRUE,7,sun,
grass (3262).jpg,TRUE,6,sun,
grass (3263).jpg,TRUE,5,partial,
grass (3264).jpg,TRUE,5,sun,
grass (3265).jpg,TRUE,5,sun,
grass (3266).jpg,TRUE,6,sun,
grass (3267).jpg,FALSE,3,sun,
grass (3268).jpg,FALSE,4,partial,
grass (3269).jpg,FALSE,4,sun,
grass (3270).jpg,FALSE,4,shade,
grass (3271).jpg,FALSE,4,partial,
grass (3272).jpg,FALSE,4,shade,
grass (3273).jpg,FALSE,4,partial,
grass (3274).jpg,TRUE,5,sun,
grass (3275).jpg,FALSE,4,shade,
grass (3276).jpg,FALSE,4,shade,
grass (3277).jpg,FALSE,4,shade,
grass (3278).jpg,TRUE,6,shade,
grass (3279).jpg,TRUE,6,shade,
grass (3280).jpg,TRUE,6,shade,
grass (3281).jpg,TRUE,6,shade,
grass (3282).jpg,TRUE,7,shade,
grass (3283).jpg,TRUE,6,shade,
grass (3284).jpg,TRUE,6,shade,
grass (3285).jpg,TRUE,5,shade,
grass (3286).jpg,TRUE,7,partial,
grass (3287).jpg,TRUE,6,partial,
grass (3288).jpg,TRUE,6,partial,
grass (3289).jpg,TRUE,6,partial,
grass (3290).jpg,TRUE,5,shade,
grass (3291).jpg,TRUE,5,shade,
grass (3292).jpg,TRUE,8,shade,
grass (3293).jpg,TRUE,7,shade,
grass (3294).jpg,TRUE,7,shade,
grass (3295).jpg,TRUE,7,shade,
grass (3296).jpg,TRUE,6,shade,
grass (3297).jpg,TRUE,6,shade,
grass (3298).jpg,TRUE,7,shade,
grass (3299).jpg,TRUE,6,shade,
grass (3300).jpg,TRUE,7,shade,
grass (3301).jpg,TRUE,5,shade,
grass (3302).jpg,TRUE,7,shade,
grass (3303).jpg,TRUE,6,shade,
grass (3304).jpg,TRUE,6,shade,
grass (3305).jpg,TRUE,6,shade,
grass (3306).jpg,TRUE,7,shade,
grass (3307).jpg,TRUE,9,shade,
grass (3308).jpg,TRUE,9,shade,
grass (3309).jpg,TRUE,8,shade,
grass (3310).jpg,TRUE,7,shade,
grass (3311).jpg,TRUE,9,shade,
grass (3312).jpg,TRUE,6,shade,
grass (3313).jpg,TRUE,7,shade,
grass (3314).jpg,TRUE,7,shade,
grass (3315).jpg,TRUE,6,shade,
grass (3316).jpg,TRUE,7,shade,
grass (3317).jpg,TRUE,8,shade,
grass (3318).jpg,TRUE,8,shade,
grass (3319).jpg,TRUE,6,shade,
grass (3320).jpg,TRUE,6,shade,
grass (3321).jpg,TRUE,6,shade,
grass (3322).jpg,TRUE,7,shade,
grass (3323).jpg,TRUE,7,shade,
grass (3324).jpg,TRUE,6,shade,
grass (3325).jpg,FALSE,4,shade,
grass (3326).jpg,FALSE,4,shade,
grass (3327).jpg,FALSE,4,shade,
grass (3328).jpg,FALSE,4,shade,
grass (3329).jpg,FALSE,4,shade,
grass (3330).jpg,FALSE,4,shade,
grass (3331).jpg,FALSE,4,shade,
grass (3332).jpg,TRUE,7,shade,
grass (3333).jpg,FALSE,4,shade,
grass (3334).jpg,TRUE,6,shade,
grass (3335).jpg,FALSE,4,shade,
grass (3336).jpg,FALSE,4,shade,
grass (3337).jpg,FALSE,4,shade,
grass (3338).jpg,FALSE,4,shade,
grass (3339).jpg,TRUE,5,shade,
grass (3340).jpg,FALSE,4,shade,
grass (3341).jpg,TRUE,5,shade,
grass (3342).jpg,FALSE,4,shade,
grass (3343).jpg,FALSE,4,shade,
grass (3344).jpg,FALSE,4,shade,
grass (3345).jpg,FALSE,4,shade,
grass (3346).jpg,FALSE,4,shade,
grass (3347).jpg,FALSE,4,shade,
grass (3348).jpg,FALSE,4,shade,
grass (3349).jpg,FALSE,4,shade,
grass (3350).jpg,FALSE,4,shade,
grass (3351).jpg,FALSE,4,shade,
grass (3352).jpg,FALSE,4,shade,
grass (3353).jpg,FALSE,4,shade,
grass (3354).jpg,FALSE,4,shade,
grass (3355).jpg,FALSE,4,shade,
grass (3356).jpg,FALSE,4,shade,
grass (3357).jpg,TRUE,5,shade,
grass (3358).jpg,FALSE,4,shade,
grass (3359).jpg,FALSE,4,shade,
grass (3360).jpg,FALSE,4,shade,
grass (3361).jpg,TRUE,5,shade,
grass (3362).jpg,TRUE,5,shade,
